B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,GEO_ID,NAME
819,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,34,44,91,262,204,66,77,1500000US060816069001,"Block Group 1, Census Tract 6069, San Mateo County, California"
1319,0,0,0,0,0,0,0,0,0,1,16,4,0,0,15,98,20,32,250,119,307,235,94,128,1500000US060816069002,"Block Group 2, Census Tract 6069, San Mateo County, California"
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,103,44,22,219,115,10,20,1500000US060816070001,"Block Group 1, Census Tract 6070, San Mateo County, California"
1996,19,0,0,0,0,20,0,0,0,0,13,0,0,0,11,94,15,45,185,262,605,359,193,175,1500000US060816070002,"Block Group 2, Census Tract 6070, San Mateo County, California"
703,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,105,0,47,48,36,220,214,20,0,1500000US060816071001,"Block Group 1, Census Tract 6071, San Mateo County, California"
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,46,21,31,322,269,37,33,1500000US060816071002,"Block Group 2, Census Tract 6071, San Mateo County, California"
650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,126,0,57,38,44,239,122,6,10,1500000US060816071003,"Block Group 3, Census Tract 6071, San Mateo County, California"
1517,37,0,0,0,0,0,0,0,21,0,0,29,23,0,79,303,0,18,218,0,491,263,0,35,1500000US060816072001,"Block Group 1, Census Tract 6072, San Mateo County, California"
1487,18,0,0,0,0,13,0,8,29,0,20,6,0,0,29,179,14,84,176,161,484,124,88,54,1500000US060816072002,"Block Group 2, Census Tract 6072, San Mateo County, California"
792,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,94,24,31,133,43,205,147,83,18,1500000US060816073001,"Block Group 1, Census Tract 6073, San Mateo County, California"
1309,20,0,0,0,0,10,0,0,0,0,0,0,0,0,12,95,0,81,238,44,568,115,82,44,1500000US060816073002,"Block Group 2, Census Tract 6073, San Mateo County, California"
534,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,65,33,53,65,40,156,105,8,0,1500000US060816073003,"Block Group 3, Census Tract 6073, San Mateo County, California"
1592,25,0,0,0,0,10,0,0,0,27,0,0,0,0,5,157,17,33,215,26,634,250,50,143,1500000US060816074001,"Block Group 1, Census Tract 6074, San Mateo County, California"
817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,204,37,25,158,344,8,0,1500000US060816074002,"Block Group 2, Census Tract 6074, San Mateo County, California"
1278,47,0,0,0,0,0,9,0,18,10,9,33,0,10,16,132,24,70,237,30,387,172,57,17,1500000US060816074003,"Block Group 3, Census Tract 6074, San Mateo County, California"
2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,68,14,141,66,1138,865,148,173,1500000US060816075001,"Block Group 1, Census Tract 6075, San Mateo County, California"
1631,9,0,0,0,0,33,0,0,39,0,0,37,3,25,52,156,81,87,223,80,470,270,41,25,1500000US060816075002,"Block Group 2, Census Tract 6075, San Mateo County, California"
648,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,78,9,44,130,18,203,127,0,20,1500000US060816076001,"Block Group 1, Census Tract 6076, San Mateo County, California"
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,98,39,85,191,76,21,14,1500000US060816076002,"Block Group 2, Census Tract 6076, San Mateo County, California"
895,6,0,21,0,35,0,3,0,0,0,0,37,0,0,52,109,74,32,129,13,239,102,14,29,1500000US060816076003,"Block Group 3, Census Tract 6076, San Mateo County, California"
517,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,35,46,18,212,132,12,29,1500000US060816076004,"Block Group 4, Census Tract 6076, San Mateo County, California"
1150,34,0,0,0,12,0,0,0,0,0,15,0,0,0,0,166,0,85,138,167,306,147,42,38,1500000US060816077011,"Block Group 1, Census Tract 6077.01, San Mateo County, California"
1948,77,0,0,0,0,0,0,0,5,0,26,33,4,16,44,360,29,11,295,94,539,274,117,24,1500000US060816077012,"Block Group 2, Census Tract 6077.01, San Mateo County, California"
1122,10,0,0,0,0,0,0,5,5,0,45,5,39,10,50,214,22,73,129,231,181,59,8,36,1500000US060816077021,"Block Group 1, Census Tract 6077.02, San Mateo County, California"
1152,15,0,0,0,13,0,60,0,58,0,41,0,4,0,17,258,90,36,139,70,198,122,27,4,1500000US060816077022,"Block Group 2, Census Tract 6077.02, San Mateo County, California"
1156,27,0,0,0,0,0,0,0,0,0,12,0,0,37,11,237,98,44,227,55,270,99,39,0,1500000US060816078001,"Block Group 1, Census Tract 6078, San Mateo County, California"
1363,27,0,0,0,0,16,0,21,60,18,22,0,6,29,36,115,25,85,163,141,423,125,38,13,1500000US060816078002,"Block Group 2, Census Tract 6078, San Mateo County, California"
900,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,10,119,99,266,252,42,19,1500000US060816079001,"Block Group 1, Census Tract 6079, San Mateo County, California"
657,10,0,0,0,0,0,0,0,0,7,0,0,9,0,13,74,9,0,41,54,284,112,10,34,1500000US060816079002,"Block Group 2, Census Tract 6079, San Mateo County, California"
1011,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,24,62,83,67,416,218,45,11,1500000US060816079003,"Block Group 3, Census Tract 6079, San Mateo County, California"
1551,21,0,0,0,0,0,0,0,0,0,0,0,0,0,16,145,0,74,159,53,653,301,51,78,1500000US060816080011,"Block Group 1, Census Tract 6080.01, San Mateo County, California"
1008,23,0,0,0,0,0,0,0,0,10,0,0,0,0,0,63,0,27,56,29,391,314,7,88,1500000US060816080012,"Block Group 2, Census Tract 6080.01, San Mateo County, California"
1409,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,93,36,18,171,142,461,338,59,73,1500000US060816080021,"Block Group 1, Census Tract 6080.02, San Mateo County, California"
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,39,62,27,165,111,24,32,1500000US060816080022,"Block Group 2, Census Tract 6080.02, San Mateo County, California"
644,0,0,0,0,0,0,0,0,31,0,0,0,0,0,10,25,0,0,111,38,165,148,47,69,1500000US060816080023,"Block Group 3, Census Tract 6080.02, San Mateo County, California"
1244,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,14,5,49,136,79,460,316,95,70,1500000US060816080131,"Block Group 1, Census Tract 6080.13, San Mateo County, California"
757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0,35,8,359,192,80,17,1500000US060816080132,"Block Group 2, Census Tract 6080.13, San Mateo County, California"
580,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,31,26,16,261,87,38,52,1500000US060816080133,"Block Group 3, Census Tract 6080.13, San Mateo County, California"
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,18,36,44,147,145,15,45,1500000US060816080231,"Block Group 1, Census Tract 6080.23, San Mateo County, California"
1222,40,0,5,0,0,5,0,0,1,0,12,0,11,0,0,52,8,50,98,61,428,215,29,207,1500000US060816080232,"Block Group 2, Census Tract 6080.23, San Mateo County, California"
1843,71,0,0,0,0,0,0,10,0,0,0,13,20,0,44,105,0,47,119,66,623,477,73,175,1500000US060816080241,"Block Group 1, Census Tract 6080.24, San Mateo County, California"
680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,73,0,70,59,80,242,140,0,0,1500000US060816080242,"Block Group 2, Census Tract 6080.24, San Mateo County, California"
1350,0,0,0,0,0,0,0,0,40,0,0,0,15,0,0,16,0,36,90,53,527,358,0,215,1500000US060816080251,"Block Group 1, Census Tract 6080.25, San Mateo County, California"
1320,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,72,0,43,57,54,457,401,11,196,1500000US060816080252,"Block Group 2, Census Tract 6080.25, San Mateo County, California"
1386,0,0,0,1,1,0,0,0,0,0,0,16,17,0,14,19,15,76,83,23,602,362,86,71,1500000US060816080253,"Block Group 3, Census Tract 6080.25, San Mateo County, California"
1492,0,0,0,0,0,0,0,0,0,0,7,0,0,17,26,30,9,45,154,25,555,508,77,39,1500000US060816081001,"Block Group 1, Census Tract 6081, San Mateo County, California"
1140,47,0,0,0,0,0,0,0,0,5,2,0,0,5,52,117,0,71,167,161,243,230,0,40,1500000US060816081002,"Block Group 2, Census Tract 6081, San Mateo County, California"
1496,12,0,0,0,0,0,0,0,0,0,0,61,0,0,11,139,0,44,144,77,418,516,20,54,1500000US060816082001,"Block Group 1, Census Tract 6082, San Mateo County, California"
1365,29,0,0,0,0,0,0,0,0,1,6,0,0,9,23,117,33,73,156,143,460,179,81,55,1500000US060816082002,"Block Group 2, Census Tract 6082, San Mateo County, California"
1379,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,66,0,32,142,77,529,341,69,101,1500000US060816083001,"Block Group 1, Census Tract 6083, San Mateo County, California"
1091,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,159,0,46,64,64,260,302,51,120,1500000US060816083002,"Block Group 2, Census Tract 6083, San Mateo County, California"
2283,64,14,0,0,0,1,0,0,0,0,0,0,63,37,0,320,52,146,116,76,641,509,14,230,1500000US060816084001,"Block Group 1, Census Tract 6084, San Mateo County, California"
1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,14,41,51,213,407,350,0,33,1500000US060816084002,"Block Group 2, Census Tract 6084, San Mateo County, California"
880,73,0,0,0,0,0,0,89,0,0,46,0,0,0,0,270,0,17,153,15,165,52,0,0,1500000US060816084003,"Block Group 3, Census Tract 6084, San Mateo County, California"
805,29,0,0,0,0,0,0,0,0,0,29,0,0,0,26,149,31,15,140,39,221,108,18,0,1500000US060816085011,"Block Group 1, Census Tract 6085.01, San Mateo County, California"
1675,60,0,0,0,0,0,0,0,0,0,12,0,0,0,0,317,30,79,193,283,592,86,11,12,1500000US060816085012,"Block Group 2, Census Tract 6085.01, San Mateo County, California"
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,17,16,64,73,252,109,29,26,1500000US060816085013,"Block Group 3, Census Tract 6085.01, San Mateo County, California"
485,17,0,0,0,0,0,0,0,0,0,0,9,0,7,18,21,8,26,96,40,157,43,9,34,1500000US060816085014,"Block Group 4, Census Tract 6085.01, San Mateo County, California"
1009,0,0,0,0,0,0,0,0,0,0,0,0,58,0,5,48,0,37,80,25,535,170,18,33,1500000US060816085021,"Block Group 1, Census Tract 6085.02, San Mateo County, California"
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,114,7,51,116,41,501,342,30,17,1500000US060816085022,"Block Group 2, Census Tract 6085.02, San Mateo County, California"
694,0,0,0,0,0,0,0,31,6,0,0,0,0,0,6,63,0,6,105,58,245,129,29,16,1500000US060816086001,"Block Group 1, Census Tract 6086, San Mateo County, California"
776,0,0,0,0,0,0,0,0,0,0,14,0,0,0,19,50,0,81,38,34,207,193,84,56,1500000US060816086002,"Block Group 2, Census Tract 6086, San Mateo County, California"
1914,4,0,0,0,0,0,0,0,0,0,0,10,31,0,16,202,55,66,213,210,644,314,97,52,1500000US060816086003,"Block Group 3, Census Tract 6086, San Mateo County, California"
1373,23,0,0,0,0,0,0,0,0,0,0,0,26,29,0,169,0,13,152,67,455,326,81,32,1500000US060816087001,"Block Group 1, Census Tract 6087, San Mateo County, California"
885,21,0,0,0,0,0,0,0,0,0,0,0,0,38,0,114,0,17,79,53,241,172,54,96,1500000US060816087002,"Block Group 2, Census Tract 6087, San Mateo County, California"
549,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,47,0,63,56,29,212,86,11,20,1500000US060816087003,"Block Group 3, Census Tract 6087, San Mateo County, California"
947,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,30,25,0,37,27,584,142,47,20,1500000US060816087004,"Block Group 4, Census Tract 6087, San Mateo County, California"
922,0,0,0,0,0,0,0,0,26,0,0,0,0,0,22,19,12,17,44,58,247,343,34,100,1500000US060816087005,"Block Group 5, Census Tract 6087, San Mateo County, California"
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,29,112,457,132,43,47,1500000US060816088001,"Block Group 1, Census Tract 6088, San Mateo County, California"
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,13,136,57,369,74,33,47,1500000US060816088002,"Block Group 2, Census Tract 6088, San Mateo County, California"
659,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,26,99,69,249,59,70,19,1500000US060816088003,"Block Group 3, Census Tract 6088, San Mateo County, California"
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,15,27,79,111,151,90,49,1500000US060816088004,"Block Group 4, Census Tract 6088, San Mateo County, California"
1583,27,0,12,0,0,0,0,0,0,0,0,0,0,0,0,88,63,18,219,28,535,464,90,39,1500000US060816088005,"Block Group 5, Census Tract 6088, San Mateo County, California"
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,0,67,107,276,157,48,43,1500000US060816089001,"Block Group 1, Census Tract 6089, San Mateo County, California"
1668,5,0,0,0,0,0,0,0,3,0,2,24,3,0,15,114,0,0,259,192,526,314,124,87,1500000US060816089002,"Block Group 2, Census Tract 6089, San Mateo County, California"
2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,14,69,252,94,724,535,37,315,1500000US060816089003,"Block Group 3, Census Tract 6089, San Mateo County, California"
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,0,15,15,50,201,172,16,59,1500000US060816089004,"Block Group 4, Census Tract 6089, San Mateo County, California"
815,12,0,0,0,0,0,0,0,0,0,0,0,0,0,36,102,0,34,137,39,259,102,11,83,1500000US060816090001,"Block Group 1, Census Tract 6090, San Mateo County, California"
1019,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,157,21,40,88,101,289,180,51,77,1500000US060816090002,"Block Group 2, Census Tract 6090, San Mateo County, California"
508,2,0,0,0,0,0,3,5,0,0,0,0,0,4,6,59,0,30,55,36,176,104,11,17,1500000US060816091001,"Block Group 1, Census Tract 6091, San Mateo County, California"
637,37,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,24,36,92,110,114,164,13,17,1500000US060816091002,"Block Group 2, Census Tract 6091, San Mateo County, California"
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,44,63,32,225,125,18,56,1500000US060816092011,"Block Group 1, Census Tract 6092.01, San Mateo County, California"
820,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9,117,0,63,69,52,288,130,31,45,1500000US060816092012,"Block Group 2, Census Tract 6092.01, San Mateo County, California"
946,14,0,0,0,0,9,0,2,0,0,0,0,0,0,0,31,14,35,148,45,349,166,51,82,1500000US060816092013,"Block Group 3, Census Tract 6092.01, San Mateo County, California"
1673,33,0,0,0,0,25,11,11,0,0,44,0,18,27,0,150,0,29,112,148,566,406,14,79,1500000US060816092021,"Block Group 1, Census Tract 6092.02, San Mateo County, California"
1223,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,123,0,71,355,145,126,238,52,87,1500000US060816092022,"Block Group 2, Census Tract 6092.02, San Mateo County, California"
958,0,0,0,0,0,0,0,0,0,0,0,26,0,8,11,157,0,18,73,110,365,169,6,15,1500000US060816092023,"Block Group 3, Census Tract 6092.02, San Mateo County, California"
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,13,27,125,59,408,263,55,58,1500000US060816093001,"Block Group 1, Census Tract 6093, San Mateo County, California"
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,75,187,97,331,216,97,62,1500000US060816093002,"Block Group 2, Census Tract 6093, San Mateo County, California"
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,116,17,30,90,57,397,288,135,73,1500000US060816094001,"Block Group 1, Census Tract 6094, San Mateo County, California"
766,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,56,0,64,26,40,273,141,81,58,1500000US060816094002,"Block Group 2, Census Tract 6094, San Mateo County, California"
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,8,158,68,437,379,56,113,1500000US060816095001,"Block Group 1, Census Tract 6095, San Mateo County, California"
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,10,57,230,112,552,696,148,128,1500000US060816095002,"Block Group 2, Census Tract 6095, San Mateo County, California"
2384,22,10,0,0,0,0,0,0,0,0,0,0,0,0,45,46,13,149,206,157,736,543,219,238,1500000US060816096011,"Block Group 1, Census Tract 6096.01, San Mateo County, California"
1346,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,113,0,52,155,69,455,348,81,64,1500000US060816096021,"Block Group 1, Census Tract 6096.02, San Mateo County, California"
1174,0,0,0,0,0,0,0,0,0,0,64,0,0,0,19,78,0,17,130,37,548,237,30,14,1500000US060816096031,"Block Group 1, Census Tract 6096.03, San Mateo County, California"
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,47,0,81,86,34,470,125,137,6,1500000US060816096032,"Block Group 2, Census Tract 6096.03, San Mateo County, California"
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,96,0,20,51,69,340,193,131,38,1500000US060816096033,"Block Group 3, Census Tract 6096.03, San Mateo County, California"
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,0,16,0,102,116,53,25,1500000US060816096034,"Block Group 4, Census Tract 6096.03, San Mateo County, California"
1696,0,0,0,0,0,0,0,0,12,0,4,0,5,8,0,145,33,15,225,115,505,440,126,63,1500000US060816097001,"Block Group 1, Census Tract 6097, San Mateo County, California"
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,20,10,130,87,757,618,185,126,1500000US060816097002,"Block Group 2, Census Tract 6097, San Mateo County, California"
668,0,0,0,0,0,0,0,0,0,0,7,0,18,0,27,89,0,76,127,32,142,94,27,29,1500000US060816098001,"Block Group 1, Census Tract 6098, San Mateo County, California"
1132,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,121,22,17,90,87,471,172,56,77,1500000US060816098002,"Block Group 2, Census Tract 6098, San Mateo County, California"
795,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,117,15,96,119,30,217,125,50,18,1500000US060816098003,"Block Group 3, Census Tract 6098, San Mateo County, California"
998,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,132,11,54,105,51,369,143,55,59,1500000US060816098004,"Block Group 4, Census Tract 6098, San Mateo County, California"
1027,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,54,160,50,286,266,113,0,1500000US060816099001,"Block Group 1, Census Tract 6099, San Mateo County, California"
1330,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,7,83,226,122,571,132,44,72,1500000US060816099002,"Block Group 2, Census Tract 6099, San Mateo County, California"
1526,17,0,0,0,0,0,0,0,0,0,0,15,0,0,21,110,19,105,179,77,552,225,68,138,1500000US060816100001,"Block Group 1, Census Tract 6100, San Mateo County, California"
1143,7,0,0,0,0,0,0,40,6,0,16,0,0,0,0,120,0,13,75,67,511,157,109,22,1500000US060816100002,"Block Group 2, Census Tract 6100, San Mateo County, California"
1009,44,0,0,0,0,0,0,0,42,0,0,22,0,0,17,35,7,40,158,21,301,198,57,67,1500000US060816100003,"Block Group 3, Census Tract 6100, San Mateo County, California"
1442,45,0,0,16,0,21,22,21,18,0,17,0,22,51,35,244,19,54,236,103,372,110,10,26,1500000US060816101001,"Block Group 1, Census Tract 6101, San Mateo County, California"
398,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,56,9,47,54,8,143,56,18,3,1500000US060816101002,"Block Group 2, Census Tract 6101, San Mateo County, California"
447,21,0,0,0,0,0,70,0,0,15,0,0,0,0,0,31,11,67,19,4,177,32,0,0,1500000US060816102011,"Block Group 1, Census Tract 6102.01, San Mateo County, California"
1249,124,0,0,0,0,57,0,24,75,22,16,79,6,55,50,147,112,74,111,17,229,34,10,7,1500000US060816102012,"Block Group 2, Census Tract 6102.01, San Mateo County, California"
648,134,0,0,0,0,0,0,0,89,0,0,23,0,0,0,109,10,18,86,0,153,7,7,12,1500000US060816102013,"Block Group 3, Census Tract 6102.01, San Mateo County, California"
1303,23,0,0,0,0,11,24,10,9,0,0,0,0,11,253,243,30,83,121,93,268,103,0,21,1500000US060816102014,"Block Group 4, Census Tract 6102.01, San Mateo County, California"
1030,20,0,0,0,0,0,0,0,26,0,0,0,0,0,8,33,3,42,76,42,246,409,53,72,1500000US060816102021,"Block Group 1, Census Tract 6102.02, San Mateo County, California"
2665,83,0,0,0,0,9,0,0,0,0,0,20,46,70,22,239,205,26,325,54,726,564,110,166,1500000US060816102022,"Block Group 2, Census Tract 6102.02, San Mateo County, California"
831,53,0,0,0,0,14,8,21,35,0,24,23,18,48,87,144,56,104,43,21,72,51,0,9,1500000US060816102031,"Block Group 1, Census Tract 6102.03, San Mateo County, California"
1191,43,8,0,0,11,12,0,28,63,19,35,12,31,52,40,180,33,68,240,67,164,75,6,4,1500000US060816102032,"Block Group 2, Census Tract 6102.03, San Mateo County, California"
1703,69,0,0,0,0,0,0,26,31,136,23,63,12,30,64,457,78,66,238,78,227,29,76,0,1500000US060816103021,"Block Group 1, Census Tract 6103.02, San Mateo County, California"
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,72,0,32,21,47,381,197,144,103,1500000US060816103022,"Block Group 2, Census Tract 6103.02, San Mateo County, California"
967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,50,127,341,388,0,48,1500000US060816103031,"Block Group 1, Census Tract 6103.03, San Mateo County, California"
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,79,0,0,58,57,305,321,34,128,1500000US060816103032,"Block Group 2, Census Tract 6103.03, San Mateo County, California"
1600,33,0,0,0,0,0,0,0,0,0,0,0,18,0,0,118,0,0,96,33,621,471,39,171,1500000US060816103033,"Block Group 3, Census Tract 6103.03, San Mateo County, California"
705,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,32,0,0,33,15,248,291,0,71,1500000US060816103034,"Block Group 4, Census Tract 6103.03, San Mateo County, California"
872,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,93,0,348,230,41,64,1500000US060816103035,"Block Group 5, Census Tract 6103.03, San Mateo County, California"
1025,0,0,0,0,0,0,0,0,0,0,0,13,8,0,18,76,0,44,63,42,300,302,26,133,1500000US060816103041,"Block Group 1, Census Tract 6103.04, San Mateo County, California"
1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,112,0,55,66,54,713,331,69,243,1500000US060816103042,"Block Group 2, Census Tract 6103.04, San Mateo County, California"
624,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,96,0,26,72,64,152,123,11,50,1500000US060816103043,"Block Group 3, Census Tract 6103.04, San Mateo County, California"
1753,164,0,0,0,19,10,0,0,9,0,121,13,15,0,63,464,65,26,166,54,258,217,32,57,1500000US060816104001,"Block Group 1, Census Tract 6104, San Mateo County, California"
928,99,7,0,0,0,7,20,0,107,6,18,38,0,0,40,88,123,26,91,13,237,6,2,0,1500000US060816104002,"Block Group 2, Census Tract 6104, San Mateo County, California"
934,24,0,0,0,0,0,0,7,36,17,0,6,0,24,87,101,58,97,123,72,112,114,12,44,1500000US060816104003,"Block Group 3, Census Tract 6104, San Mateo County, California"
